Gene_Symbol	Selected_Probe_ID	GSM249671	GSM249672	GSM249673	GSM249674	GSM249675	GSM249676	GSM249677	GSM249678	GSM249679	GSM249680
ZFHX2	207699_at	4.032786213	4.439282984	3.472510243	4.142841943	4.29640466	4.07833314	4.098771108	3.653553965	4.616502036	4.599966322
ZFHX3	226137_at	8.269324805	8.439216516	9.066327746	9.258853581	8.717169242	8.704536974	8.655268156	8.751754168	7.472792613	8.93500935
ZFHX4	219779_at	2.462238186	7.227394749	4.469442415	7.897126984	3.813652668	6.255179329	4.847926845	7.29049834	3.610530987	8.273381083
ZFHX4-AS1	1559965_at	1.415623015	3.469409301	2.208050114	7.132721682	1.6989508	5.235209755	1.62118226	6.2228968	2.909400362	6.019926267
ZFP1	226807_at	5.925331428	5.437265446	6.275231015	6.635928812	6.012586143	4.611197387	6.433644139	6.271198751	5.859744361	5.999651201
ZFP14	232911_at	4.798257541	2.432904029	3.862661365	3.819459791	5.719105128	4.223633942	3.127998401	4.596267663	4.212876484	3.780012668
ZFP2	207757_at	2.722006864	3.806866976	4.511766091	4.466961609	4.226219912	4.67870078	3.821136291	3.483534667	3.57971586	3.877779041
ZFP28	234937_x_at	7.119618466	6.983688495	7.131103233	7.115526939	8.217426383	6.908826425	6.973290088	6.857620276	7.909991006	7.059049689
ZFP3	235728_at	4.369637856	1.671494245	4.668717801	2.752132776	3.153667238	4.252791342	4.399875022	4.190699344	3.196842473	3.893263807
ZFP30	207090_x_at	6.545072655	6.164413925	6.922876501	6.33196596	6.425130923	5.853080882	6.050059656	6.152832869	6.142658964	6.128838236
ZFP36	201531_at	7.006770963	8.04847259	7.823350474	9.050815572	7.017393059	8.77232243	6.798806573	7.608599237	6.96596361	10.35783051
ZFP36L1	211962_s_at	11.11299357	11.21856123	10.01108969	11.32302774	11.43693529	11.66959356	10.9583858	11.4097779	11.61455759	11.79945508
ZFP36L2	201368_at	11.04430733	9.916639527	10.82519131	10.79037603	11.44071295	10.54754794	10.82133028	10.22892672	9.905112771	11.22740658
ZFP37	207068_at	2.696026086	2.796962593	2.181599725	3.471584919	3.813951491	3.21966856	2.69577627	3.930672402	3.05610198	3.675760172
ZFP41	227902_at	4.280154344	4.798303873	4.341893099	4.054706867	4.222917568	4.402815533	4.37900217	3.879572542	4.370564704	4.28859181
ZFP42	243161_x_at	4.218942305	4.624128185	7.139266944	5.309867644	4.401333177	4.531359423	4.200104559	4.766168212	4.421513284	4.074809655
ZFP57	231236_at	3.526221139	4.129955507	3.396432929	3.58430042	3.849799633	3.789312573	3.796858053	4.000595504	3.949700817	3.708172817
ZFP62	227796_at	10.62931318	9.059743015	10.63132114	9.651943542	10.52429882	9.012065062	9.607762506	9.492157679	10.21723334	9.129909612
ZFP64	218968_s_at	7.629432144	6.589654503	8.212696785	7.51282231	8.084679623	7.021835282	8.123017613	7.431660092	8.653614117	7.492397067
ZFP69	1569107_s_at	5.442712191	5.31896298	5.653972298	5.410420229	5.781007885	4.950673111	6.89903793	4.779327785	3.649408491	3.868374911
ZFP69B	207219_at	4.717672961	2.850612663	4.526185955	4.489241054	5.400948512	2.567753825	6.482195453	4.837554281	4.431986803	3.352465502
ZFP82	1555793_a_at	6.710440505	4.539365507	4.311363563	5.611003655	6.912928059	3.935165386	6.758998631	5.318444656	5.273156574	5.466958716
ZFP90	226124_at	3.376550695	7.379998644	7.073933122	8.072933633	7.170640071	7.29167088	6.820353224	8.048800361	6.96297124	8.074493906
ZFP91	224636_at	8.274232598	8.44757568	8.887964855	8.742750099	8.5354036	8.392124088	8.617336312	9.024615833	8.48733469	8.258073649
ZFP92	233116_at	4.968179253	4.957700168	4.007410891	4.36429269	5.857538291	5.363403197	4.81609701	4.321291161	5.054637297	5.483880993
ZFPL1	214311_at	6.752345487	6.678072482	5.704253734	6.205868846	6.440693023	6.346624077	6.208517707	6.064656074	7.267273817	5.741694708
ZFPM1	237463_at	5.118039101	5.52602736	5.074606644	5.357562996	4.552177189	4.938601664	5.176985273	4.607100381	5.87164711	5.453182749
ZFPM2	219778_at	5.811738726	8.479304404	5.554141176	9.186425836	7.047209567	9.063224922	7.041905143	8.906932305	2.061957256	9.136627566
ZFR	201857_at	9.025097582	8.299503845	9.406953318	9.464693215	9.632510274	9.152916945	9.7705239	9.34374541	8.720251178	8.86007215
ZFR2	215419_at	3.41702546	3.960239206	3.524882989	3.884219285	3.646205972	3.860772503	3.628945065	3.626907983	3.53690228	3.623623494
ZFX	207920_x_at	9.000046822	7.456947995	9.205757537	8.933155054	9.306706044	8.647989566	8.954427597	9.057703386	7.91004541	8.451252839
ZFX /// ZFY	207247_s_at	8.599472664	6.921166927	8.448498715	8.290719388	8.725954486	7.808333709	8.380656609	8.646434732	7.469949278	7.874453737
ZFY	207246_at	1.606168458	1.795807396	1.508398045	1.764201792	1.526788105	1.460860917	1.704035133	1.412591628	1.412591628	1.330604765
ZFY-AS1 /// ZFY-AS1	237225_at	1.793571113	1.985531414	1.646140094	1.635055907	1.987395116	2.129409621	1.850322712	1.583894977	2.333838934	1.638156085
ZFYVE1	223387_at	7.063664195	7.072178661	6.525463606	7.106239705	6.511941635	6.172104195	6.513446227	6.802976278	5.718057777	6.818330988
ZFYVE16	1555982_at	7.239952959	7.832689933	8.172748808	8.158114937	8.249534613	8.584698078	8.373506788	8.661770184	6.667220563	7.079675997
ZFYVE19	225843_at	6.412882467	6.335932801	6.24890799	5.993870966	6.436093275	6.579984504	6.877680345	6.483388071	5.920016823	6.536108934
ZFYVE20	226581_at	7.682491126	7.114231912	7.931656804	8.10478669	7.846746486	6.930059912	8.005920338	7.981571071	7.19439871	7.718362691
ZFYVE21	224445_s_at	8.806614808	7.642788366	8.706116292	8.448165371	8.286348778	7.444369339	9.484957154	8.413554571	8.753789473	8.698211905
ZFYVE26	213073_at	8.082919542	6.386328524	6.94557527	7.523793131	7.043869658	7.403235833	7.159047013	8.356318514	7.29296988	7.489763751
ZFYVE27	225218_at	7.550593426	5.876934434	5.621499481	5.640352926	6.292093595	5.699407663	6.644550792	5.598822488	7.858754994	6.796237351
ZFYVE28	232408_at	4.593536778	4.285824585	4.378006781	3.844946777	4.138017094	3.695348667	3.3523991	3.567570773	3.844946777	4.836611579
ZFYVE9	204893_s_at	7.54266064	7.114189491	7.64083546	7.066498608	8.544458774	6.941952045	8.422283564	7.18286239	7.867600131	7.725550467
ZG16	214142_at	4.127684522	4.621768717	4.24701103	3.174274864	3.981406435	4.451979825	4.119346695	4.163022796	3.677323617	3.956938103
ZG16B	228058_at	4.455426718	5.212943489	4.206857835	4.215170896	4.517476144	4.50269643	4.600939147	4.836021807	4.226128993	4.214048668
ZGLP1	239720_at	5.40808436	5.926074589	4.411521939	4.448790383	5.423809042	4.7549069	4.152831846	4.62781585	5.583245433	5.17778937
ZGPAT	221848_at	6.806969467	7.645509025	5.469282115	5.704651309	5.668333759	5.696745111	6.282148255	5.56094371	8.485711709	6.650509004
ZGRF1	228859_at	4.320015879	3.750142711	4.521362584	3.378204299	4.376832331	3.275040113	4.421010387	3.787583943	2.600751321	2.706277583
ZHX1	223213_s_at	7.675292057	8.344295002	9.392549714	8.909541055	8.197347236	7.866567315	9.296045627	9.080916096	8.522884003	8.62471907
ZHX1-C8orf76	1554063_at	4.15265897	3.550951557	4.994689339	3.395695559	3.345567708	3.248793316	4.675441991	3.791329455	4.192265269	3.844946777
ZHX2	203556_at	8.415015496	8.120034266	8.251881785	7.817870751	8.315628177	7.779820005	9.094956708	8.34681178	8.299603917	8.239703201
ZHX3	217367_s_at	3.789286748	5.444092001	4.515011264	5.586224618	5.682962303	5.163982721	4.617858487	5.693900255	5.823059256	6.234046344
ZIC1	234716_at	4.488441518	4.95661895	3.545435259	4.408002933	4.48795972	4.741607697	4.295972625	4.253376473	5.168437495	4.835532399
ZIC2	223642_at	1.874067641	1.878645943	1.208996738	1.498347823	1.45995852	1.394031333	1.455947147	1.589294858	1.345762043	1.566476953
ZIC3	207197_at	1.655521809	1.589294858	1.312168529	2.277251772	1.794812971	1.73982907	1.713826417	1.578012252	1.48804425	1.256629824
ZIC4	211463_at	2.069201701	2.100778915	2.072819077	1.630366415	7.299684468	3.73034145	3.102732099	3.486402184	2.21491445	2.075040287
ZIC5	1552938_at	2.307001072	2.759300151	2.122974281	2.704425935	2.603515792	3.190462294	2.225577588	2.456797987	2.803120952	3.106840278
ZIK1	232774_x_at	7.216765478	5.424212794	6.437721692	5.637747669	8.449990276	6.350591453	7.183900456	5.654057519	4.370946511	5.908140941
ZIM3	1553022_at	1.361573844	1.170607435	1.408021122	1.59609971	1.361573844	1.54095513	1.386505887	1.646003907	1.541590446	1.375407461
ZKSCAN1	225221_at	8.760958799	8.177678766	8.570898908	8.649732414	8.784516921	8.314886124	8.888251783	8.791983405	9.311206436	9.062959724
ZKSCAN2	232019_at	5.988657481	6.137497019	5.330803708	5.570306308	4.879265659	5.161420832	5.100128985	5.663510174	5.400948512	5.412257874
ZKSCAN3	1562303_at	7.156580553	6.277110582	5.495436529	6.56740889	7.03735367	3.292592008	7.001690269	5.871007011	7.257059535	7.715667864
ZKSCAN4	213625_at	6.502267309	3.779129597	5.672264107	5.655199722	5.263056379	5.190830251	6.738988979	5.674635881	5.697702644	5.818077841
ZKSCAN5	203730_s_at	6.70810028	5.403746693	6.666075168	6.446078279	5.173498009	6.49353375	6.034744409	6.180943936	5.22166066	5.469734143
ZKSCAN7	206314_at	7.39252952	6.249641518	6.657823433	7.274348913	7.949760559	7.82779882	7.180100445	7.742791404	6.819005134	6.923383893
ZKSCAN8	206579_at	6.780259373	5.709587225	5.994935776	6.511981041	6.563419397	6.178894725	7.766904227	6.396930119	5.603739896	6.15252452
ZMAT1	226344_at	2.911401868	3.960390074	3.761045266	4.243709947	4.776674097	5.550039435	4.659439285	4.719898119	3.944559101	4.684734028
ZMAT2	224782_at	8.733812555	7.41602382	8.324596773	7.622589749	6.759582278	7.269401871	7.551389098	7.142893286	8.447482569	8.13109567
ZMAT3	219628_at	7.441831927	8.370193226	7.585820676	8.887697048	8.682115707	9.603823049	7.864121467	9.388079986	7.541037441	9.32856158
ZMAT4	219877_at	2.997367398	2.875936456	2.607531028	3.737928132	2.576369371	2.805533316	2.797770586	2.667817695	2.643532811	3.030323229
ZMAT5	218752_at	3.593348718	3.687650629	2.732168506	2.986424033	3.386027205	3.480024912	3.235444436	2.926400277	4.157729677	3.519950681
ZMIZ1	212124_at	9.801307457	8.818675237	9.949202432	8.722868936	9.539065775	9.083026609	10.30893396	9.498370453	9.431063146	9.120224674
ZMIZ1-AS1	1563745_a_at	3.905236418	4.269650022	4.176772196	3.626428223	4.491980057	5.915735435	4.508082678	4.130579332	3.700730192	4.717381724
ZMIZ2	54970_at	9.70813426	8.855297721	9.216682773	9.096176904	9.814194798	10.04754921	10.54088886	9.768819604	9.488414634	9.55275942
ZMPSTE24	202939_at	8.804621593	7.729568662	8.535033872	8.370889516	8.269722427	8.053235722	9.251821596	8.768287221	8.183283312	7.757283616
ZMYM1	220206_at	5.72687106	4.993314215	7.266063833	5.667531523	5.577477436	5.806812242	7.342824417	5.860888635	4.480914381	5.397587936
ZMYM2	202778_s_at	9.152923703	8.049042718	9.527194367	9.170204731	9.717584955	9.522483636	9.068193349	8.940421004	8.502601552	8.098101174
ZMYM3	1554171_at	8.465384486	7.776875853	8.67808495	7.532610591	7.890453771	8.468982037	9.446559807	7.72998964	7.104377591	7.541180199
ZMYM4	202051_s_at	6.728302446	6.49869941	7.807151429	7.397274652	7.787883533	7.18217211	8.683878965	7.716492554	7.066007147	6.850356185
ZMYM5	206652_at	6.593961928	3.927790634	7.064171438	7.208315119	8.247049745	7.252318273	5.998085459	6.526443207	6.514198096	5.563329451
ZMYM6	219925_at	7.744135248	8.317693736	8.709570545	8.978428984	8.471817106	8.478971313	8.894088147	8.794063461	6.783161119	8.216809195
ZMYM6 /// ZMYM6NB	213698_at	7.282163579	8.545825012	7.90389517	8.350285172	8.355139733	8.14950338	9.313851731	8.821841453	6.157292605	9.046595722
ZMYND10	205714_s_at	4.732055991	4.433960187	4.572263426	4.254912569	4.657626774	4.612424427	4.069638572	4.045536872	5.413433472	4.582228229
ZMYND11	202136_at	8.328490787	8.523561618	8.700345076	9.295231263	9.341078857	9.253187395	10.06966068	9.296178242	9.140067459	9.123104396
ZMYND12	223636_at	5.149958388	3.73404403	5.558108212	3.39756802	3.411827917	2.195204624	4.490316755	3.562523396	5.365764149	3.909237149
ZMYND15	223683_at	2.903432707	3.597498308	2.903432707	2.983965659	3.017629184	3.254365562	3.020024556	2.36960816	3.471097207	3.309683097
ZMYND19	227477_at	7.185971891	6.819761053	6.030528831	5.822108869	5.62519845	5.620602374	6.026608678	5.129851965	6.29195038	4.90877608
ZMYND8	209049_s_at	8.910107384	7.134313134	8.209428294	7.356004248	9.31330558	7.885508916	8.434097375	7.464943914	8.51579903	7.709501055
ZNF10	216350_s_at	5.243221374	3.552062174	5.068144119	4.685855914	6.168780411	5.016837483	5.014201268	3.90959843	3.458075702	3.932301817
ZNF100	238791_at	4.376154477	2.956431162	4.941377961	2.669554618	5.232293899	4.691550032	4.161209612	4.421814386	4.585384233	3.70629398
ZNF101	239231_at	6.941580069	6.235574338	6.781778283	6.781897542	6.781897542	6.664792593	6.706696623	6.838488745	6.839942925	5.915428354
ZNF106	217781_s_at	6.313470645	6.973290088	7.647231867	7.718035219	7.274855627	7.17361345	7.693849488	8.073644375	6.469783448	8.371645907
ZNF107	1560854_s_at	5.829139779	5.557714726	6.578839349	5.207327953	6.691897989	5.993139241	7.081315591	6.592810376	5.845130198	5.126093979
ZNF112	222237_s_at	4.477171894	3.967524302	6.329197959	5.61123981	6.955338467	4.132394851	5.509929074	5.697220125	4.703360327	4.04607242
ZNF114	1552946_at	6.242804827	2.264583062	7.320868488	5.727672303	4.206371873	2.564918518	4.729706743	3.171896568	3.030323229	3.057700091
ZNF117	207605_x_at	6.694211927	8.026068098	8.86558489	8.273912438	9.27225167	8.821444855	8.843142266	7.825607715	7.831060262	7.586514495
ZNF12	1554021_a_at	7.402448814	6.932732104	8.319738786	8.586125182	9.538665953	8.447035944	8.147655402	7.822728763	8.301643336	7.819932106
ZNF121	1553979_at	7.716132049	6.386328524	7.24762238	6.651645036	8.725296318	7.925782916	7.469418318	6.88759747	7.796781757	6.861379617
ZNF124	206928_at	7.967814303	5.617877541	7.421778319	6.842689768	7.358290337	6.910519104	7.682666217	7.391064824	7.155310802	5.940062435
ZNF132	207402_at	5.420784055	3.142507909	5.981150208	4.98422706	5.072106064	5.646510515	3.087807907	4.623722261	5.080465692	4.820293727
ZNF133	37254_at	6.375015899	5.502677601	5.518114171	5.791993125	5.5606375	5.35037055	5.070323994	5.680871157	7.504101423	5.831427657
ZNF134	206182_at	5.592505074	5.017566205	4.876508792	5.442338767	5.350519359	4.877724419	5.00493465	4.479856966	5.111846543	4.670044908
ZNF135	1567410_at	6.413587762	6.667495116	6.084319923	6.144770703	6.552941728	6.637565991	6.529071658	6.293575278	6.00801907	6.074587989
ZNF136	206240_s_at	8.567981416	7.975204265	7.949763203	8.057638876	9.719865128	8.422361756	7.703832038	7.653804768	8.204674448	8.320271149
ZNF137P	207394_at	5.475765521	4.169662025	6.37239532	4.520770079	5.873702086	3.797403864	5.865001921	5.075087644	4.471391374	5.024676471
ZNF138	244743_x_at	4.996695927	3.648715491	5.955725905	5.042081669	5.960788588	5.232867583	6.775215782	4.980754394	4.413716533	4.672520195
ZNF14	219854_at	8.60583746	7.23729642	8.404579208	7.131662475	8.733359068	7.484259952	7.664531761	6.901940461	8.799910053	7.472798654
ZNF140	204523_at	7.683874083	6.395395982	7.548066832	7.636666745	8.265465897	7.422502328	8.529718357	7.502748505	5.362248197	6.211262929
ZNF141	235580_at	7.416391771	5.940001465	7.592514716	5.530333038	6.100306047	5.270466944	6.285248217	6.235177836	6.416330537	6.045411697
ZNF142	37586_at	4.895168067	5.887920568	5.136765552	5.703197561	5.999517109	4.343603212	6.330888979	5.717976731	6.381352146	5.27741984
ZNF143	221873_at	5.719158389	4.057175308	4.965865405	4.975053007	5.069083721	5.12166205	4.986719622	4.588322926	3.690973271	4.253376473
ZNF146	200050_at	9.66820684	8.668669108	9.386913943	9.128172752	9.460166857	8.993269044	9.482433542	9.426350626	8.98359553	8.583950912
ZNF148	238711_s_at	7.446141729	6.803389043	9.180845974	8.190081568	8.836097198	8.939732064	8.549912445	8.020215686	8.216918256	7.417686071
ZNF154	217242_at	1.926460106	3.027331647	2.380506438	2.755529583	2.046670455	1.866341229	2.092265747	1.932268417	2.002439058	2.196402753
ZNF155	221201_s_at	6.477494698	4.994473163	7.167074958	6.476471193	6.973762195	5.851601086	5.60210047	6.463557443	6.818072374	7.052590035
ZNF157	208019_at	2.201735281	2.110898339	2.717601056	2.333224805	2.397813011	3.410938846	2.272395396	2.315931758	1.864929111	2.201735281
ZNF16	219548_at	6.304550666	6.121001196	6.616818875	6.377967427	6.688460103	5.969435544	6.762466074	6.290431906	7.277538697	6.43597172
ZNF160	214715_x_at	9.083629529	9.862647937	9.209147447	9.103656862	9.229039738	9.453994934	8.914672655	8.977319756	9.459263119	9.527884295
ZNF165	206683_at	6.662994041	3.077936975	6.806150928	4.535537725	4.714390332	4.27604567	6.73282669	5.447977684	5.113772772	3.030323229
ZNF169	1560921_at	3.281429459	3.024210328	2.972654841	2.928271592	3.491214124	2.735875653	2.753703764	4.020777272	3.43646305	3.395075598
ZNF17	1558184_s_at	4.480916032	3.188941637	4.489297952	3.604123511	3.765494027	4.275454651	3.544096284	3.397624083	3.030323229	2.827991793
ZNF174	210291_s_at	5.883235136	5.53049	5.314755472	4.246486282	4.806676169	5.507375586	5.223067945	4.938300513	6.651510347	6.148044451
ZNF175	205497_at	5.523409109	5.496676508	6.167029504	5.976180834	6.210467242	5.314793568	5.614661579	5.774700253	5.382178692	5.500723373
ZNF177 /// ZNF559-ZNF177	207417_s_at	5.848938407	5.939788855	4.337277403	5.247382237	7.298227349	6.225277148	4.605073633	4.932449406	6.225224796	5.258859195
ZNF18	226787_at	6.288862531	4.787488542	5.329657412	5.966431622	4.820279647	5.498251939	5.540086307	5.98011701	4.654617397	5.793144401
ZNF180	219495_s_at	5.020177032	4.198710727	5.612179452	4.447289905	5.160497065	4.402604382	5.464407635	4.852569426	4.501837203	3.570169868
ZNF182	244024_at	6.649026863	6.172053238	6.400060076	6.557081221	5.8007107	5.582037034	6.186857102	6.549767796	7.166253422	7.397905813
ZNF184	213452_at	5.914166093	4.617858487	6.434247974	6.202472259	6.332829314	6.436555138	6.918608928	6.132888375	5.859692748	5.076157067
ZNF185	203585_at	7.153388745	6.517590487	7.771577151	6.745609673	7.673179081	6.627049073	7.380020185	6.973290088	8.01542697	7.150905447
ZNF189	207513_s_at	5.005925815	5.113187134	6.284981353	6.559363822	6.100586523	6.170804177	5.738792549	6.631371069	4.043901275	5.569051309
ZNF19	234953_x_at	5.874743777	4.168938725	5.517709877	5.66388711	5.683604604	5.373370606	4.975534632	4.943009324	6.959445871	5.507324394
ZNF195	204234_s_at	8.164548051	5.172008409	8.354971575	8.23147092	8.904507653	8.13559358	8.055857584	8.049907216	8.900427727	7.519831482
ZNF197	233070_at	7.66366081	6.300961323	7.784672748	7.308627171	7.237768771	6.3174772	7.413126685	7.545076217	6.85847742	6.858770618
ZNF2	223792_at	6.446446132	4.353701683	5.840935454	5.055301794	5.604427888	4.837473592	4.850526582	6.064761778	5.881267739	5.50519048
ZNF20 /// ZNF625-ZNF20	213916_at	6.710719298	6.40108808	4.03310153	5.471845321	7.02447376	5.564191353	5.66750343	5.893824102	4.93454207	4.458285886
ZNF200	207338_s_at	4.843701469	3.35556962	4.686751899	5.066610893	4.396030521	4.6659008	3.595332807	4.305176599	3.252418586	4.39732795
ZNF202	204327_s_at	7.14546358	6.760740384	7.794096223	6.273367117	7.50888436	6.980664243	7.354894134	7.078134281	6.948974822	6.012561395
ZNF204P	214823_at	4.860193699	3.656411404	3.411483834	4.568123269	5.037884582	4.380606819	3.650973652	3.82572223	4.287744603	4.240509865
ZNF205	206416_at	9.87153248	9.920919749	8.59204908	9.045857889	8.649415733	8.70958726	9.264567397	9.206383468	9.948582046	9.217686698
ZNF205-AS1	208136_s_at	2.263675092	2.383974322	1.841213856	1.709859636	1.966725188	2.46813587	2.099868956	1.729201831	2.325018635	2.150448857
