Gene.Symbol,GSM775184,GSM775185,GSM775190,GSM775191,GSM775224,GSM775225,GSM775249,GSM775250,GSM775258,GSM775259,GSM775264,GSM775265,GSM775270,GSM775271,GSM775275,GSM775279,GSM775286,GSM775287
PXMP3,9.769235686,8.889336032,10.20981887,8.892338199,8.666459076,8.478327948,8.792684569,8.989638027,8.60670131,7.981559291,8.625568584,9.018719567,9.371317522,7.588380341,9.160544101,7.974143808,9.066487761,8.762826822
PXMP4,7.217821053,6.213697608,7.140733673,6.522592516,6.768435782,6.889926139,6.747324287,6.505179567,6.793746353,6.512790072,6.737542106,6.71564494,7.025720954,6.717692872,6.372889605,6.727502557,7.00867512,6.569294671
PXN,7.454907092,7.007998271,6.930302098,7.144613381,7.630992204,6.955912562,7.565083033,6.970858255,7.360765457,6.799277735,6.15361749,7.811709919,7.308098713,7.062402381,7.418515496,7.652184587,6.667747394,6.786273549
PXT1,6.280240726,6.45508782,6.368904163,6.449731715,6.709986723,6.221415438,6.171084302,6.254536789,6.103490086,6.195091639,6.219815555,6.158130376,6.07104891,6.406772361,6.531003815,6.204393902,6.264147557,6.168068341
PYCARD,11.18665778,10.68105828,9.542624675,10.07191548,11.55654916,11.07744063,10.8627528,10.59977712,11.30446826,10.20981887,10.1620262,10.37041933,10.22912283,10.37833496,10.32531558,10.57022762,9.031208804,9.67442693
PYCR1,8.153538859,7.595277625,7.848537816,7.597254795,7.944661701,7.851830854,7.941239562,7.203068982,7.854010613,6.573510257,7.125530225,7.491846684,8.37102908,7.434302125,7.840132736,8.070889461,8.938373428,8.318371077
PYCR2,7.115743883,7.078931067,6.326531776,6.849537713,6.169509766,6.848403859,8.814949301,7.567100469,8.37102908,7.817759463,6.8110047,6.751056607,8.065123123,8.345764046,7.192070844,7.314122777,9.020613595,8.28851268
PYCRL,6.879722918,6.236756642,6.366757755,6.083188259,6.199775195,6.299490667,6.127881067,6.216320212,6.243190934,6.161272391,6.086469798,6.194899049,6.805791585,6.180471731,6.066660126,6.078172161,6.32681685,6.221586735
PYDC1,6.287356117,6.053133064,6.509182448,6.053946076,6.10618728,6.146811807,6.219962849,6.104945902,6.154566603,6.156375581,6.207347835,6.118010598,6.114426789,6.241400331,6.150663854,6.181419448,6.207347835,6.14366851
PYGB,10.04859586,9.673766107,7.918647413,7.300778098,8.749059213,8.611269039,10.46923276,8.973325991,9.790217826,7.935064839,6.158206536,8.072486366,9.682007176,8.853422159,7.839778861,8.334027861,10.16624093,9.443554853
PYGL,9.421902191,9.893719564,9.38197829,9.436161839,9.870966796,9.60193176,9.541364409,9.775614231,7.661130343,9.097599736,9.375105698,9.67884623,9.148595044,10.26127105,10.13956542,9.290906315,7.856180234,8.189119838
PYGM,6.682165937,6.419943497,6.993723039,6.582315132,7.102541611,6.995799933,6.755322917,7.070221862,6.689068479,7.479899069,6.889697425,6.84595164,6.669904081,7.393562927,6.334528411,6.821222943,6.948957039,6.812638124
PYGO1,6.049624887,5.947287435,5.98300726,5.96437414,5.986999953,6.248293646,6.19365447,6.196247427,6.169010604,6.128506226,6.111949194,6.069394341,6.084809876,6.042626172,6.021099237,6.142928827,5.93993623,6.013540199
PYGO2,6.456881041,6.368965781,6.532417801,6.348730101,6.461612537,6.592312761,7.200733856,6.785555783,6.513709597,6.326314426,6.417058561,6.774403607,6.517473341,6.406404184,6.169083184,6.218387705,6.743652294,6.416447777
PYHIN1,6.391719783,7.235967298,6.054049218,7.293261954,6.092656096,6.171902342,6.169437007,6.217616547,6.195738538,8.146593113,6.113619454,7.08169753,5.86919628,7.581199829,5.973133665,6.131380201,6.027713182,6.155730009
PYY,6.486178089,6.202202986,6.734859978,6.55231251,9.540134046,8.507973381,9.892154808,7.701979389,6.686787637,7.299558803,7.122162261,6.433563242,6.374227644,6.338128785,6.356116161,6.399613578,6.154108635,6.241609883
PYY2,6.17336553,6.358132485,6.363073808,6.259393962,6.177003663,6.17078315,6.142559865,6.159860239,6.104338757,6.194727114,6.13873687,6.269437538,6.05813225,6.122899416,6.361849403,6.073179488,6.162703904,6.179819939
PZP,5.955203751,6.698389357,6.212684306,6.328666132,6.18742532,5.998307899,6.121621164,6.033139501,6.185259812,6.378465151,6.258079228,6.794517241,6.174342097,6.115653382,6.256432141,6.231144363,6.136281429,6.152068396
QARS,12.50165709,12.60304373,12.98326726,12.88691285,13.76800232,13.71978239,13.54163148,12.60304373,13.64361722,12.6866675,13.21498415,12.91997631,13.76800232,12.79089053,12.42165251,13.08739041,12.83022858,12.53181177
QDPR,10.30907043,9.553492217,9.279291365,8.98437089,8.630845543,8.453319615,9.417162007,9.00753023,9.464993907,8.346700319,9.499862426,8.762374065,10.15636881,9.449453045,8.286469049,8.517384757,9.918315267,9.397445324
QKI,6.184624857,6.432287329,6.091279022,6.297672907,6.437648053,6.254324382,6.155530675,6.310397565,6.113084105,6.152731628,6.001519439,6.60164289,6.136239177,6.469234957,6.544494196,6.31380127,6.046655628,6.584397936
QPCT,7.77200175,7.028450912,7.635205152,6.91602155,8.464653157,7.252918946,7.71163325,7.490158538,9.214387125,6.34342097,8.27363384,6.851565414,7.94196782,7.449872494,7.371231257,7.886960998,7.78732406,8.214524095
QPCTL,7.276555288,6.127238713,7.253454205,6.286880963,6.643008357,6.74711613,7.769113174,7.546374379,7.345065436,6.853693807,6.300639195,6.290977068,7.418182357,7.150367751,6.156375581,6.430530831,7.280420027,6.944613682
QPRT,7.231501531,6.526888079,6.328272981,6.447477206,7.146241789,8.045767851,8.515555167,7.431074658,6.770589898,6.552458537,7.084315183,6.540503304,7.141802655,7.012218907,7.327330778,6.711628432,6.508815105,6.729613946
QRICH1,7.10087045,6.967163995,7.360426612,7.207799167,6.705749872,6.855430395,6.947569148,6.891136016,6.967731186,6.884762742,7.670450186,7.223113589,7.142646244,6.726591474,7.084315183,6.548417204,6.976015294,6.662705399
QRICH2,6.083857543,6.332509415,6.193572078,6.478354646,6.137168837,6.031840676,6.259169649,6.136844734,6.153167127,6.321989949,6.190105956,6.156964052,6.151002531,6.324246806,6.351188019,6.311086181,6.188963824,6.236965913
QRSL1,7.234819347,7.51744342,7.114479471,6.361560817,6.105784709,6.705941972,7.030583275,6.726257675,7.290606867,7.211173825,7.204851831,6.328152142,7.230956142,6.739236501,6.159475197,6.3385337,7.603176777,6.81432867
QSCN6,6.038635908,5.98932819,6.234780842,6.062169214,6.959328517,6.145462869,6.60250335,6.271478902,6.238782848,5.996106462,6.156518171,5.996948405,6.198455453,6.21706918,5.822601676,6.048080955,6.140155725,6.079591662
QSCN6L1,9.210823032,9.159555524,9.371827601,8.462229863,8.087423591,8.018536815,8.107901245,8.918261293,8.505440017,7.8775547,8.712172387,9.273078035,8.777690606,8.158477908,9.633954979,7.385299877,8.475377171,8.458229008
QSER1,6.228912559,6.234608231,6.215656273,6.122622406,6.235253933,6.15936358,6.2304655,6.249637801,6.173208403,6.158130376,6.275942521,6.27227743,6.140379897,6.158017039,6.152318108,6.171789081,6.372889605,6.264062335
QTRT1,6.90290928,6.715467855,6.233915471,6.641949708,6.417058561,6.254241413,7.68529264,7.492537413,7.851830854,7.168311086,6.031480554,8.050479386,6.98432389,6.960238306,7.374049194,6.477277909,7.852527637,7.196371965
QTRTD1,8.210669883,6.881430921,7.478501882,7.461713534,6.153585268,6.613957533,6.934266438,6.711131434,7.065091879,6.739062289,6.950873124,7.213274367,7.082488647,6.344727498,6.417904316,6.648305806,8.049341067,7.445075285
R3HDM1,8.520019086,8.10203238,8.565920421,8.547782948,9.358939711,8.119136187,7.167798465,7.296591392,7.55405081,7.629975826,9.329034098,8.444747809,8.105949354,7.350848154,7.385299877,8.384027783,7.537450611,7.452222293
R3HDM2,7.615483245,7.210258321,7.470558014,7.309694617,7.057529337,7.059080506,7.27024673,7.22131934,7.507117524,7.018074407,7.892990203,7.876398457,7.752747254,7.049410775,7.657645007,7.36723738,7.895969035,7.523609
R3HDML,6.438311484,6.406917735,6.343831507,6.637846841,6.974556845,6.377130345,6.259747971,6.264743775,6.319041623,6.395791848,6.328219116,6.352616593,6.349687449,6.329670784,6.470485293,6.362472519,6.550504392,6.387197429
RAB10,12.24134386,11.63964414,12.53586949,12.3588399,11.86088988,11.61522362,12.15022297,11.5451479,12.21333817,11.74558904,12.47256469,12.04387077,11.8534043,11.5234909,11.25143448,11.90518202,12.37571309,12.63340101
RAB11A,13.76800232,13.34278167,14.05787499,13.65672539,12.55194108,12.74583795,12.73209448,13.42284269,12.98326726,11.62182066,13.3077615,13.55244336,12.14435043,10.96470258,12.77614595,12.26241965,11.42080449,12.14435043
RAB11B,6.21121316,6.506579887,6.209904625,6.087840863,6.969593736,6.156180585,6.314753435,6.277160168,6.238021562,6.180983846,6.516397366,6.255254472,6.394039385,7.003682059,6.287310862,6.356950698,6.246297487,6.144260963
RAB11FIP1,8.389655859,7.298138654,8.879472669,7.757133952,7.391616515,7.895516513,7.843196225,7.323302509,7.525912261,6.820466196,8.073751695,7.154309786,7.597974313,6.413808487,6.796462781,6.960978462,7.172844505,7.198457811
RAB11FIP2,8.298162029,8.069640413,8.250526767,7.903767992,6.528977098,7.726850967,7.579457748,8.645084843,7.377511621,7.047032275,7.994063171,8.56785533,7.911183434,7.856180234,8.504943294,7.167256555,8.454666142,8.200763277
RAB11FIP3,8.895981755,9.871585099,8.980248133,9.327423526,7.629975826,8.600973651,8.011368163,8.531235624,8.60988015,9.782817738,8.463616735,9.60528375,9.354091988,9.416054987,9.346705193,9.910716025,9.507689605,9.132869835
RAB11FIP4,8.109867211,7.209116047,7.226150124,7.193851562,8.855890683,8.820444177,7.476407612,6.786102311,8.238066001,8.379061199,7.564811796,6.814112011,7.749192325,6.656391969,6.304016308,7.511963707,8.032244687,7.51744342
RAB11FIP5,9.289764163,10.20328437,9.47787825,9.313840351,9.482766016,9.254117566,9.916306598,9.735392368,10.32180862,9.613404572,10.24901861,9.756500448,9.301294752,9.870308922,10.37662683,10.26678186,9.166154544,9.544989153
RAB12,6.167043548,6.114077957,6.034392695,6.001693271,5.92820117,6.011036897,6.166469218,7.003399849,6.232876378,5.991102525,5.975441951,6.206294697,5.995204772,6.417510783,6.387339102,5.960935847,6.276401934,6.061648336
RAB13,9.218408727,10.10420953,8.395377755,8.071688671,10.79578561,10.31562736,8.938373428,9.597433405,8.202378049,10.42649121,8.772881642,8.976002974,7.319961083,10.02318742,10.73971143,9.223356901,7.95412941,8.38594262
RAB14,7.001696423,7.407783558,7.311503115,8.303001208,6.178913785,6.174227828,6.674429578,6.166781714,7.01465322,7.465846346,7.643093524,7.25649083,7.146241789,6.240126538,7.105690648,6.617227798,6.220257973,6.225925014
RAB15,7.986199294,7.638018794,7.7618876,7.601424649,7.699668919,6.689232057,8.562148913,7.520439536,7.965507838,6.917107089,6.437096709,8.518633094,8.373154005,7.491126757,7.308721271,7.442113293,8.202753671,7.767136998
RAB17,6.506919563,6.345031539,6.36428509,6.310193226,6.115653382,6.610407,6.994248201,6.628349588,6.670909716,6.292770892,6.301434553,6.300283913,6.508285073,6.204203528,6.05032886,6.225002432,7.227563,6.467599029
RAB18,6.419148333,6.060377963,7.637731953,6.840769113,6.377787146,6.345596499,7.525215403,7.081947795,6.985840799,6.616179467,6.262315321,6.533933163,6.91602155,6.700642236,6.198379425,6.081291687,6.795104556,6.894827462
RAB19B,6.321716003,6.369090406,6.738503048,6.785904905,7.265754739,6.358368304,6.232454122,6.227793436,6.08421716,6.26478768,6.403644199,6.511141612,6.181419448,6.297061157,6.631503908,6.250943578,6.368200342,6.222062045
RAB1A,11.12933003,10.25870971,11.39303269,9.637670195,11.22494527,10.7386319,11.58463419,11.5734427,11.31911492,9.473719547,11.6134962,11.11374998,11.02635537,10.42375253,10.78916192,10.62582663,11.19503441,11.23055189
RAB1B,6.358932636,6.221937579,6.026219103,6.102382666,6.753393272,7.659729799,7.607026206,7.236528972,6.587030234,6.909191061,6.066263165,6.201764991,6.830318715,7.068897557,6.507768957,6.233673166,6.581175118,6.352678557
RAB20,10.40979399,9.773538489,10.51991533,10.0595067,9.53766745,10.0432406,10.59583183,10.17261127,10.49222975,9.466816131,10.45840354,10.08738328,10.1073034,10.78017884,9.485715619,10.40889121,11.02766207,10.79808293
RAB21,10.70130473,10.02544828,11.17570236,10.03587955,9.851868949,10.34134424,9.604567869,10.27147937,9.689401033,9.201247163,10.81442385,10.42550861,10.46296844,9.538967409,9.600074393,9.314491027,10.16374149,9.992088609
RAB22A,10.63898338,9.631256193,10.93018809,10.40714984,9.044785343,9.256307539,9.374509839,9.248016493,10.15891511,9.345590201,10.46474483,10.01560601,10.76026337,9.098673782,9.747191675,9.946001785,11.80737666,11.44703982
RAB23,8.297346428,9.094057094,8.600523999,8.125848409,7.126324522,7.666143742,6.910081432,8.141020925,7.190759044,7.837748389,7.961263883,8.693146107,7.042749384,8.288835628,8.857357766,7.483131342,7.095133252,8.014599107
RAB24,9.276394536,10.12204497,8.478327948,10.12725409,9.316138274,9.629522375,10.0806057,10.03371757,10.22077976,10.11797549,9.370726198,10.22077976,9.300683621,10.68825031,9.97149326,10.42113807,10.23318944,9.716198532
RAB25,10.9994307,9.584077639,11.62551571,10.38648118,12.86103455,12.81674129,11.75990732,10.63406229,10.9705244,8.561676685,12.53993933,10.50146104,10.60065166,6.513013453,9.497535726,10.9136479,10.57531044,9.769235686
RAB26,6.478354646,6.188889666,6.187461942,6.785164718,8.214947552,6.975053479,8.457296326,7.453225356,8.239246703,7.105380558,6.201143536,6.489628189,6.836728294,7.025720954,6.625639008,6.397664366,6.228739629,6.16613797
RAB27A,6.403385158,6.036286825,6.378940206,6.156037759,7.400998945,6.607416429,7.629975826,7.644902486,6.784951484,6.392826913,6.352552683,6.840769113,6.250400753,6.827509117,8.303491267,6.333592969,6.198095707,6.464483671
RAB27B,6.333197758,6.331930172,6.274467799,6.388359013,6.360685406,6.429081968,6.327309218,6.307611401,6.360064152,6.329387887,6.338179072,6.427291555,6.310091409,6.20471257,6.553345757,6.394678761,6.282160654,6.294502204
RAB28,11.73567744,11.40075672,11.20769401,11.35129208,10.51814168,10.55739381,9.812823244,10.48567437,10.55461763,11.47202467,10.83603062,11.48553098,10.97773928,9.951792338,11.35250199,11.29848019,10.2000342,10.68622212
RAB2A,8.792199433,7.518198345,9.192861642,8.071306286,8.257437818,8.303001208,8.838382037,7.949353417,8.72022647,8.02944129,8.387837691,7.84434736,9.071775538,7.870745072,7.780535174,7.887650161,8.643241471,8.225248415
RAB2B,9.398603904,9.373457249,11.14674431,11.52161467,9.771387949,9.559627365,9.686140509,9.848450965,9.829229122,10.68105828,9.451718851,10.50431748,9.863257537,10.55739381,10.07268331,10.6146988,10.65420101,10.70911139
RAB30,6.539889902,6.554561993,6.259559679,7.049653636,6.563798169,7.226446875,7.12907175,8.185624755,6.700642236,7.230956142,7.022040395,6.649428644,6.562275705,7.136208821,7.253759574,6.581319458,6.733597029,7.026990341
RAB31,9.022606948,12.27091257,8.721650863,12.48365407,8.89817751,10.62794238,8.751817844,11.75336427,9.01916147,11.13891684,9.345590201,11.80498888,8.990132051,13.16666838,13.38904376,13.17343417,8.985851327,12.59139845
RAB32,9.171410263,9.032413588,9.388454549,10.08356044,8.924638835,8.624759639,8.772881642,8.605227256,9.49926989,9.35244163,9.274683551,8.878497297,9.255733925,8.999073504,9.537002271,9.241648587,8.058626585,8.486642381
RAB33A,6.191418745,6.209948281,6.084635785,6.073179488,5.996748471,6.124641416,6.103096416,6.272863023,6.222135483,7.56167974,6.089571453,6.798198303,6.058884456,6.495067044,6.101094294,6.214234402,6.079552197,6.191740884
RAB33B,6.385120893,6.662555875,7.24789809,6.872365841,5.900742936,7.2377463,6.52953519,6.785904905,7.001440848,7.587995732,6.361177232,7.485426022,6.873794746,7.215248558,7.329198959,7.881276121,5.959150433,6.080767865
RAB34,6.154821754,8.548771827,5.927512031,8.596983952,5.837687721,6.40104077,6.851329287,7.943842815,6.682654756,8.89817751,5.96755598,8.153538859,6.637713988,9.319398231,8.991164104,9.049543646,6.32127603,7.924847532
RAB35,11.12293732,11.68959052,10.89231057,8.602034052,10.5771956,10.0926924,10.79373091,11.65445389,10.33623429,10.91899737,10.23638259,10.42649121,9.970896783,10.50322151,11.61702568,10.06786186,10.44457804,10.82935092
RAB36,8.123619125,7.590241211,7.146241789,7.245018311,7.309333555,6.346029119,7.265464089,7.039713076,8.834727963,8.099440392,6.229760367,6.844143325,8.819403465,7.760364011,7.687008182,8.55520877,7.94089144,7.712345405
RAB37,6.291881256,6.327464979,6.150130297,6.190640735,6.257771944,6.486458887,6.38141386,6.28057945,6.381772726,6.307413952,6.409300807,6.207231855,6.368263911,6.215267782,6.405128526,6.527590384,6.334829426,6.333260741
RAB38,7.683800302,8.254781567,7.351159214,6.659964506,7.031352185,7.901068409,7.5896489,8.574122328,7.169666495,8.065520614,8.239993695,8.757578356,10.21142232,8.210669883,7.609208294,9.582785922,7.743483327,9.784390614
RAB39,5.795743574,6.010790802,5.801839739,6.153998425,5.90479741,5.870096378,5.848002667,5.909233792,5.823098421,5.828371867,5.705189455,5.750109086,5.867157882,5.817615072,6.078217429,5.876030646,5.84172133,5.730830129
RAB39B,6.105938252,6.033079577,6.244387051,6.39185792,6.554817823,6.132686028,6.000763525,6.135615514,6.118010598,6.22807734,6.137132761,6.042734065,6.10146582,6.328718006,6.134134466,6.279696374,6.19251475,6.147185587
RAB3A,6.574449572,6.471552804,6.338027316,6.228331362,6.199295036,6.742186806,6.488385824,6.490925626,6.491426957,6.470687179,6.793746353,6.489908797,6.411339464,6.333428206,6.26380101,6.661605677,6.44930302,6.381772726
RAB3B,6.572146762,6.552073608,6.618606478,6.730743196,6.951702016,6.879722918,6.711983523,6.620590076,6.421925285,6.463276846,6.36435286,6.287692436,6.399401496,6.708056151,6.774594687,6.545638846,6.512000855,6.794517241
RAB3C,5.914542519,6.019134108,6.083692272,5.929863415,6.055104745,6.020803972,6.351241033,6.520299347,6.088020293,7.570100846,5.97363607,7.030583275,5.989690133,6.738503048,5.982934725,6.283411406,6.085460349,6.202121472
RAB3D,6.234968182,6.138502203,6.256643861,6.797207573,6.289224547,6.072239171,6.366757755,6.107847904,6.295940074,6.188930404,6.2546683,6.331824505,6.302626679,6.281396514,5.977023651,6.098908175,6.879722918,6.578904909
RAB3GAP1,11.12669738,11.06463365,10.76662083,10.60631267,10.26206195,10.52303947,10.81132893,11.31145146,10.25285226,11.12293732,10.25192616,10.49041068,10.42649121,10.6146988,10.41251481,10.1073034,10.0918598,10.76223751
RAB3GAP2,9.118813145,9.100671536,8.468015478,7.12245634,8.719277577,8.699560655,8.922247809,8.564095745,9.186828104,9.596337187,9.134922707,8.785103564,8.739933477,8.961488185,8.519081082,8.578815717,9.849783983,9.647723915
RAB3IL1,6.70647806,8.294876184,6.133984305,8.953326359,6.164854245,8.250101307,7.15090792,8.136679989,7.147377936,9.317689141,6.496362319,8.27363384,6.986060459,9.511727357,9.421299893,10.22007113,7.740302248,8.400438878
